stime,proto,sip,dip,uplink_length,downlink_length
2017-11-20 16:21:22,smtp,10.116.216.71,10.5.71.60,104,315
2017-11-20 16:23:06,smtp,10.116.216.71,10.5.71.60,120,316
2017-11-20 16:23:10,smtp,10.116.216.72,10.5.71.60,148,303
2017-11-20 16:23:16,smtp,10.116.216.71,10.5.71.60,160,378
2017-11-20 16:24:00,smtp,10.116.216.71,10.5.71.60,133,115
2017-11-20 16:24:01,smtp,10.64.105.9,10.5.71.60,189,374
2017-11-20 16:24:44,smtp,10.116.216.71,10.5.71.60,123,256
2017-11-20 16:24:53,smtp,125.117.51.204,10.5.71.60,117,258
2017-11-20 16:25:13,smtp,10.64.105.14,10.5.71.60,120,124
2017-11-20 16:25:31,smtp,10.64.106.5,10.5.71.60,115,369
2017-11-20 16:25:51,smtp,36.25.30.157,10.5.71.60,198,357
2017-11-20 16:25:55,smtp,10.116.216.71,10.5.71.60,123,296
2017-11-20 16:26:14,smtp,10.116.216.71,10.5.71.60,108,370
2017-11-20 16:26:40,smtp,10.116.216.71,10.5.71.60,114,273
2017-11-20 16:27:12,smtp,218.0.69.130,10.5.71.60,104,164
2017-11-20 16:27:15,smtp,10.116.216.72,10.5.71.60,149,279
2017-11-20 16:27:26,smtp,10.116.216.71,10.5.71.60,115,395
2017-11-20 16:27:33,smtp,10.116.216.71,10.5.71.60,157,334
2017-11-20 16:27:34,smtp,10.116.216.72,10.5.71.60,172,361
2017-11-20 16:27:46,smtp,10.116.216.71,10.5.71.60,114,377
2017-11-20 16:27:52,smtp,10.64.106.5,10.5.71.60,102,125
2017-11-20 16:28:04,smtp,10.116.216.72,10.5.71.60,137,152
2017-11-20 16:28:27,smtp,10.116.216.72,10.5.71.60,166,229
2017-11-20 16:29:15,smtp,10.116.216.71,10.5.71.60,140,317
2017-11-20 16:29:54,smtp,10.64.106.15,10.5.71.60,110,231
2017-11-20 16:30:31,smtp,10.116.216.72,10.5.71.60,116,291
2017-11-20 16:30:40,smtp,10.116.216.71,10.5.71.60,162,171
2017-11-20 16:30:58,smtp,10.116.216.71,10.5.71.60,199,171
2017-11-20 16:31:04,smtp,10.116.216.71,10.5.71.60,193,212
2017-11-20 16:31:18,smtp,10.116.216.72,10.5.71.60,171,228
2017-11-20 16:31:41,smtp,10.116.216.71,10.5.71.60,136,211
2017-11-20 16:32:40,smtp,10.116.216.71,10.5.71.60,185,337
2017-11-20 16:32:41,smtp,10.116.216.71,10.5.71.60,102,223
2017-11-20 16:33:30,smtp,10.64.106.32,10.5.71.60,175,305
2017-11-20 16:33:44,smtp,10.116.216.71,10.5.71.60,130,279
2017-11-20 16:33:55,smtp,10.116.216.72,10.5.71.60,100,209
2017-11-20 16:35:44,smtp,10.116.216.72,10.5.71.60,191,195
2017-11-20 16:35:51,smtp,10.116.216.73,10.5.71.60,190,149
2017-11-20 16:36:33,smtp,10.64.105.86,10.5.71.60,129,398
2017-11-20 16:36:38,smtp,10.116.216.73,10.5.71.60,159,354
2017-11-20 16:36:45,smtp,10.116.216.71,10.5.71.60,154,392
2017-11-20 16:37:04,smtp,10.64.105.220,10.5.71.60,191,186
2017-11-20 16:38:01,smtp,10.116.216.72,10.5.71.60,123,294
2017-11-20 16:38:08,smtp,10.116.216.71,10.5.71.60,178,392
2017-11-20 16:38:24,smtp,10.116.216.71,10.5.71.60,148,331
2017-11-20 16:38:35,smtp,14.17.32.47,10.5.71.60,193,107
2017-11-20 16:38:42,smtp,10.64.105.34,10.5.71.60,189,175
2017-11-20 16:38:50,smtp,219.142.78.230,10.5.71.60,167,260
2017-11-20 16:39:34,smtp,222.189.247.148,10.5.71.60,188,317
2017-11-20 16:39:54,smtp,10.116.216.71,10.5.71.60,115,393
2017-11-20 16:39:55,smtp,10.116.216.72,10.5.71.60,139,350
2017-11-20 16:39:55,smtp,10.116.216.72,10.5.71.60,198,315
2017-11-20 16:41:07,smtp,10.116.216.71,10.5.71.60,146,319
2017-11-20 16:41:21,smtp,10.116.216.72,10.5.71.60,162,388
2017-11-20 16:41:29,smtp,113.133.114.139,10.5.71.60,147,308
2017-11-20 16:41:50,smtp,10.116.216.73,10.5.71.60,176,204
2017-11-20 16:42:16,smtp,10.116.216.71,10.5.71.60,159,393
2017-11-20 16:42:17,smtp,14.17.32.47,10.5.71.60,176,160
2017-11-20 16:42:37,smtp,10.116.216.72,10.5.71.60,117,199
2017-11-20 16:42:50,smtp,10.64.106.4,10.5.71.60,114,282
2017-11-20 16:43:04,smtp,10.116.216.71,10.5.71.60,188,150
2017-11-20 16:44:02,smtp,10.64.105.154,10.5.71.60,171,196
2017-11-20 16:44:10,smtp,10.116.216.72,10.5.71.60,154,378
2017-11-20 16:44:19,smtp,10.116.216.71,10.5.71.60,143,350
2017-11-20 16:44:41,smtp,10.116.216.73,10.5.71.60,184,295
2017-11-20 16:45:38,smtp,222.189.247.148,10.5.71.60,183,344
2017-11-20 16:46:43,smtp,10.64.106.9,10.5.71.60,110,181
2017-11-20 16:46:47,smtp,10.116.216.72,10.5.71.60,173,278
2017-11-20 16:47:57,smtp,10.116.216.71,10.5.71.60,123,138
2017-11-20 16:48:49,smtp,10.116.216.71,10.5.71.60,182,159
2017-11-20 16:49:09,smtp,10.64.105.56,10.5.71.60,156,223
2017-11-20 16:49:37,smtp,219.142.78.230,10.5.71.60,157,226
2017-11-20 16:49:57,smtp,10.64.106.19,10.5.71.60,102,194
2017-11-20 16:49:59,smtp,125.112.225.185,10.5.71.60,194,398
2017-11-20 16:51:10,smtp,10.116.216.71,10.5.71.60,100,265
2017-11-20 16:51:39,smtp,10.64.105.188,10.5.71.60,125,268
2017-11-20 16:52:24,smtp,111.202.126.72,10.5.71.60,173,125
2017-11-20 16:52:49,smtp,10.64.105.191,10.5.71.60,103,140
2017-11-20 16:52:51,smtp,157.122.153.37,10.5.71.60,168,259
2017-11-20 16:53:09,smtp,10.116.216.71,10.5.71.60,120,171
2017-11-20 16:53:33,smtp,10.116.216.73,10.5.71.60,173,166
2017-11-20 16:53:38,smtp,10.116.216.71,10.5.71.60,111,182
2017-11-20 16:53:48,smtp,10.116.216.71,10.5.71.60,141,131
2017-11-20 16:54:01,smtp,10.116.216.71,10.5.71.60,153,183
2017-11-20 16:54:04,smtp,10.116.216.71,10.5.71.60,133,193
2017-11-20 16:54:16,smtp,10.116.216.73,10.5.71.60,187,123
2017-11-20 16:54:35,smtp,10.116.216.71,10.5.71.60,144,394
2017-11-20 16:55:07,smtp,10.64.105.117,10.5.71.60,101,229
2017-11-20 16:56:16,smtp,10.64.105.143,10.5.71.60,192,269
2017-11-20 16:56:27,smtp,10.116.216.73,10.5.71.60,120,231
2017-11-20 16:56:41,smtp,10.116.216.71,10.5.71.60,169,267
2017-11-20 16:57:00,smtp,10.116.216.71,10.5.71.60,188,310
2017-11-20 16:57:12,smtp,10.116.216.71,10.5.71.60,105,256
2017-11-20 16:57:35,smtp,36.25.30.157,10.5.71.60,134,262
2017-11-20 16:57:36,smtp,10.64.105.219,10.5.71.60,125,284
2017-11-20 16:57:40,smtp,10.116.216.71,10.5.71.60,116,106
2017-11-20 16:58:25,smtp,10.116.216.71,10.5.71.60,111,252
2017-11-20 16:58:29,smtp,10.116.216.72,10.5.71.60,120,105
2017-11-20 16:59:28,smtp,111.202.126.72,10.5.71.60,170,220
2017-11-20 16:59:33,smtp,10.116.216.71,10.5.71.60,188,357
2017-11-20 17:00:00,smtp,10.1.4.17,10.5.71.60,123,247
2017-11-20 17:02:15,smtp,10.116.216.72,10.5.71.60,185,234
2017-11-20 17:02:21,smtp,10.116.216.72,10.5.71.60,133,260
2017-11-20 17:02:35,smtp,10.116.216.73,10.5.71.60,177,106
2017-11-20 17:03:02,smtp,10.64.106.6,10.5.71.60,117,183
2017-11-20 17:03:42,smtp,10.116.216.71,10.5.71.60,148,314
2017-11-20 17:04:17,smtp,10.116.216.71,10.5.71.60,137,148
2017-11-20 17:04:51,smtp,10.116.216.71,10.5.71.60,134,351
2017-11-20 17:05:48,smtp,10.116.216.71,10.5.71.60,197,332
2017-11-20 17:05:48,smtp,10.64.105.221,10.5.71.60,105,161
2017-11-20 17:05:55,smtp,10.116.216.71,10.5.71.60,122,181
2017-11-20 17:06:10,smtp,10.116.216.73,10.5.71.60,129,286
2017-11-20 17:06:33,smtp,10.116.216.71,10.5.71.60,142,307
2017-11-20 17:06:36,smtp,10.64.106.47,10.5.71.60,114,233
2017-11-20 17:07:05,smtp,10.64.105.129,10.5.71.60,111,377
2017-11-20 17:07:15,smtp,10.116.216.71,10.5.71.60,151,184
2017-11-20 17:07:20,smtp,10.116.216.71,10.5.71.60,106,252
2017-11-20 17:09:03,smtp,10.116.216.71,10.5.71.60,155,144
2017-11-20 17:10:39,smtp,10.116.216.71,10.5.71.60,190,366
2017-11-20 17:10:41,smtp,10.64.105.144,10.5.71.60,137,141
2017-11-20 17:10:55,smtp,10.116.216.71,10.5.71.60,133,279
2017-11-20 17:12:55,smtp,10.64.105.84,10.5.71.60,138,299
2017-11-20 17:13:37,smtp,10.116.216.73,10.5.71.60,181,255
2017-11-20 17:13:49,smtp,10.116.216.71,10.5.71.60,169,238
2017-11-20 17:14:50,smtp,10.116.216.72,10.5.71.60,121,146
2017-11-20 17:15:14,smtp,10.116.216.71,10.5.71.60,196,311
2017-11-20 17:16:19,smtp,10.116.216.72,10.5.71.60,152,255
2017-11-20 17:16:22,smtp,10.64.105.94,10.5.71.60,132,174
2017-11-20 17:16:30,smtp,10.116.216.73,10.5.71.60,167,233
2017-11-20 17:16:31,smtp,10.116.216.71,10.5.71.60,135,352
2017-11-20 17:16:53,smtp,111.202.126.72,10.5.71.60,136,224
2017-11-20 17:19:06,smtp,10.116.216.71,10.5.71.60,171,236
2017-11-20 17:19:34,smtp,10.64.105.193,10.5.71.60,187,137
2017-11-20 17:19:57,smtp,10.116.216.72,10.5.71.60,100,204
2017-11-20 17:21:09,smtp,10.116.216.71,10.5.71.60,186,150
2017-11-20 17:21:15,smtp,10.116.216.71,10.5.71.60,102,289
2017-11-20 17:21:26,smtp,125.117.51.204,10.5.71.60,143,178
2017-11-20 17:21:51,smtp,60.182.126.242,10.5.71.60,107,311
2017-11-20 17:22:46,smtp,115.213.99.80,10.5.71.60,138,228
2017-11-20 17:22:49,smtp,10.64.105.217,10.5.71.60,176,381
2017-11-20 17:22:54,smtp,10.116.216.71,10.5.71.60,198,372
2017-11-20 17:23:43,smtp,10.116.216.71,10.5.71.60,141,368
2017-11-20 17:23:45,smtp,10.116.216.72,10.5.71.60,152,238
2017-11-20 17:23:46,smtp,10.116.216.73,10.5.71.60,181,258
2017-11-20 17:25:05,smtp,10.64.106.43,10.5.71.60,172,187
2017-11-20 17:25:18,smtp,10.116.216.73,10.5.71.60,166,138
2017-11-20 17:25:29,smtp,10.116.216.71,10.5.71.60,137,273
2017-11-20 17:25:57,smtp,10.116.216.73,10.5.71.60,133,223
2017-11-20 17:26:00,smtp,118.192.64.194,10.5.71.60,126,247
2017-11-20 17:26:32,smtp,10.116.216.71,10.5.71.60,178,111
2017-11-20 17:26:40,smtp,10.116.216.71,10.5.71.60,131,257
2017-11-20 17:26:51,smtp,10.64.106.15,10.5.71.60,112,254
2017-11-20 17:27:50,smtp,10.116.216.71,10.5.71.60,165,166
2017-11-20 17:27:56,smtp,10.116.216.73,10.5.71.60,107,196
2017-11-20 17:27:58,smtp,222.185.184.72,10.5.71.60,198,184
2017-11-20 17:28:42,smtp,10.116.216.73,10.5.71.60,138,191
2017-11-20 17:29:27,smtp,10.116.216.71,10.5.71.60,109,292
2017-11-20 17:29:30,smtp,10.116.216.71,10.5.71.60,147,157
2017-11-20 17:29:41,smtp,10.116.216.71,10.5.71.60,170,185
2017-11-20 17:30:07,smtp,60.182.126.242,10.5.71.60,109,272
2017-11-20 17:30:35,smtp,10.116.216.71,10.5.71.60,183,388
2017-11-20 17:31:24,smtp,10.116.216.71,10.5.71.60,188,311
2017-11-20 17:32:40,smtp,10.116.216.71,10.5.71.60,166,244
2017-11-20 17:32:55,smtp,10.116.216.71,10.5.71.60,131,345
2017-11-20 17:33:12,smtp,10.116.216.71,10.5.71.60,184,145
2017-11-20 17:34:04,smtp,10.116.216.71,10.5.71.60,134,148
2017-11-20 17:34:41,smtp,10.116.216.71,10.5.71.60,170,287
2017-11-20 17:34:47,smtp,10.64.106.40,10.5.71.60,195,282
2017-11-20 17:34:47,smtp,10.116.216.72,10.5.71.60,182,108
2017-11-20 17:34:51,smtp,10.116.216.71,10.5.71.60,180,350
2017-11-20 17:34:56,smtp,14.17.32.47,10.5.71.60,180,142
2017-11-20 17:35:54,smtp,10.116.216.71,10.5.71.60,171,193
2017-11-20 17:36:36,smtp,10.116.216.71,10.5.71.60,120,180
2017-11-20 17:37:08,smtp,10.116.216.71,10.5.71.60,143,120
2017-11-20 17:37:29,smtp,10.116.216.71,10.5.71.60,108,135
2017-11-20 17:37:48,smtp,10.116.216.71,10.5.71.60,176,272
2017-11-20 17:38:16,smtp,10.64.106.25,10.5.71.60,163,262
2017-11-20 17:38:59,smtp,10.116.216.71,10.5.71.60,192,170
2017-11-20 17:39:36,smtp,10.64.106.29,10.5.71.60,180,177
2017-11-20 17:39:47,smtp,10.116.216.71,10.5.71.60,143,137
2017-11-20 17:39:52,smtp,14.17.32.47,10.5.71.60,112,282
2017-11-20 17:40:03,smtp,10.116.216.71,10.5.71.60,129,243
2017-11-20 17:40:04,smtp,14.17.32.47,10.5.71.60,129,161
2017-11-20 17:40:10,smtp,10.116.216.71,10.5.71.60,167,235
2017-11-20 17:41:09,smtp,219.142.78.230,10.5.71.60,135,209
2017-11-20 17:41:46,smtp,10.116.216.71,10.5.71.60,143,193
2017-11-20 17:41:53,smtp,115.213.99.80,10.5.71.60,114,161
2017-11-20 17:41:57,smtp,10.64.105.21,10.5.71.60,199,221
2017-11-20 17:41:59,smtp,10.64.105.147,10.5.71.60,134,182
2017-11-20 17:42:22,smtp,10.116.216.73,10.5.71.60,111,321
2017-11-20 17:42:30,smtp,10.116.216.71,10.5.71.60,167,209
2017-11-20 17:43:01,smtp,10.116.216.73,10.5.71.60,176,167
2017-11-20 17:43:19,smtp,10.116.216.71,10.5.71.60,104,169
2017-11-20 17:44:35,smtp,10.116.216.71,10.5.71.60,180,161
2017-11-20 17:44:47,smtp,10.116.216.71,10.5.71.60,192,116
2017-11-20 17:45:04,smtp,10.116.216.71,10.5.71.60,154,360
2017-11-20 17:46:29,smtp,10.116.216.71,10.5.71.60,145,308
2017-11-20 17:46:36,smtp,10.116.216.71,10.5.71.60,160,382
2017-11-20 17:47:13,smtp,10.64.106.16,10.5.71.60,126,269
2017-11-20 17:47:28,smtp,10.116.216.73,10.5.71.60,147,261
2017-11-20 17:48:01,smtp,10.116.216.71,10.5.71.60,143,117
2017-11-20 17:48:51,smtp,10.116.216.71,10.5.71.60,128,253
2017-11-20 17:48:57,smtp,10.116.216.71,10.5.71.60,184,322
2017-11-20 17:49:12,smtp,10.116.216.72,10.5.71.60,160,145
2017-11-20 17:49:39,smtp,10.116.216.72,10.5.71.60,164,223
2017-11-20 17:51:10,smtp,10.64.105.207,10.5.71.60,197,246
2017-11-20 17:51:11,smtp,115.210.40.27,10.5.71.60,101,306
2017-11-20 17:51:48,smtp,10.116.216.71,10.5.71.60,190,221
2017-11-20 17:51:56,smtp,10.116.216.71,10.5.71.60,147,377
2017-11-20 17:52:22,smtp,222.189.244.116,10.5.71.60,116,387
2017-11-20 17:52:34,smtp,10.64.106.29,10.5.71.60,177,179
2017-11-20 17:52:59,smtp,10.116.216.71,10.5.71.60,155,277
2017-11-20 17:53:16,smtp,10.116.216.71,10.5.71.60,136,321
2017-11-20 17:53:33,smtp,10.64.105.87,10.5.71.60,187,129
2017-11-20 17:53:39,smtp,10.116.216.73,10.5.71.60,173,134
2017-11-20 17:53:46,smtp,10.116.216.72,10.5.71.60,105,227
2017-11-20 17:53:54,smtp,10.64.105.203,10.5.71.60,124,160
2017-11-20 17:54:41,smtp,10.116.216.71,10.5.71.60,106,201
2017-11-20 17:55:14,smtp,10.116.216.71,10.5.71.60,130,333
2017-11-20 17:55:18,smtp,14.17.32.47,10.5.71.60,125,291
2017-11-20 17:55:34,smtp,10.116.216.71,10.5.71.60,150,176
2017-11-20 17:55:42,smtp,10.116.216.71,10.5.71.60,182,233
2017-11-20 17:55:44,smtp,10.116.216.71,10.5.71.60,198,142
2017-11-20 17:55:56,smtp,10.116.216.72,10.5.71.60,115,206
2017-11-20 17:55:59,smtp,10.116.216.71,10.5.71.60,132,240
2017-11-20 17:56:03,smtp,10.116.216.71,10.5.71.60,188,315
2017-11-20 17:56:41,smtp,10.116.216.71,10.5.71.60,138,112
2017-11-20 17:59:30,smtp,10.116.216.71,10.5.71.60,198,337
2017-11-20 17:59:35,smtp,10.116.216.71,10.5.71.60,188,393
2017-11-20 17:59:55,smtp,222.189.244.116,10.5.71.60,194,136
2017-11-20 18:00:00,smtp,10.1.4.17,10.5.71.60,192,122
2017-11-20 18:00:46,smtp,10.116.216.71,10.5.71.60,108,389
2017-11-20 18:00:56,smtp,10.116.216.71,10.5.71.60,157,365
2017-11-20 18:01:38,smtp,10.116.216.71,10.5.71.60,181,182
2017-11-20 18:01:43,smtp,10.64.105.144,10.5.71.60,179,313
2017-11-20 18:02:09,smtp,10.116.216.72,10.5.71.60,157,347
2017-11-20 18:02:13,smtp,10.116.216.72,10.5.71.60,179,190
2017-11-20 18:03:40,smtp,10.116.216.71,10.5.71.60,107,125
2017-11-20 18:03:44,smtp,10.116.216.71,10.5.71.60,116,102
2017-11-20 18:03:54,smtp,10.116.216.71,10.5.71.60,105,131
2017-11-20 18:04:13,smtp,10.116.216.71,10.5.71.60,134,240
2017-11-20 18:05:14,smtp,10.116.216.72,10.5.71.60,193,242
2017-11-20 18:05:33,smtp,10.116.216.71,10.5.71.60,191,218
2017-11-20 18:05:55,smtp,10.116.216.71,10.5.71.60,184,299
2017-11-20 18:06:15,smtp,10.116.216.72,10.5.71.60,104,137
2017-11-20 18:06:16,smtp,14.17.32.47,10.5.71.60,136,269
2017-11-20 18:07:31,smtp,10.116.216.71,10.5.71.60,182,149
2017-11-20 18:08:20,smtp,10.116.216.72,10.5.71.60,110,117
2017-11-20 18:09:00,smtp,10.64.105.58,10.5.71.60,102,145
2017-11-20 18:10:14,smtp,10.116.216.73,10.5.71.60,168,396
2017-11-20 18:10:59,smtp,10.116.216.71,10.5.71.60,119,242
2017-11-20 18:11:00,smtp,10.116.216.71,10.5.71.60,172,161
2017-11-20 18:11:11,smtp,10.116.216.71,10.5.71.60,185,228
2017-11-20 18:11:16,smtp,10.116.216.71,10.5.71.60,153,349
2017-11-20 18:11:34,smtp,10.116.216.71,10.5.71.60,189,111
2017-11-20 18:11:52,smtp,122.247.85.76,10.5.71.60,164,113
2017-11-20 18:12:41,smtp,10.116.216.72,10.5.71.60,153,276
2017-11-20 18:12:57,smtp,10.116.216.71,10.5.71.60,135,276
2017-11-20 18:12:58,smtp,10.116.216.72,10.5.71.60,100,293
2017-11-20 18:13:04,smtp,10.116.216.71,10.5.71.60,127,161
2017-11-20 18:13:09,smtp,10.116.216.71,10.5.71.60,196,189
2017-11-20 18:13:28,smtp,10.116.216.71,10.5.71.60,193,262
2017-11-20 18:14:23,smtp,10.116.216.72,10.5.71.60,140,153
2017-11-20 18:14:40,smtp,10.116.216.71,10.5.71.60,195,225
2017-11-20 18:15:32,smtp,10.116.216.71,10.5.71.60,163,265
2017-11-20 18:16:14,smtp,10.116.216.73,10.5.71.60,171,368
2017-11-20 18:16:24,smtp,10.116.216.72,10.5.71.60,100,138
2017-11-20 18:16:35,smtp,219.142.78.230,10.5.71.60,155,201
2017-11-20 18:16:43,smtp,10.116.216.71,10.5.71.60,134,188
2017-11-20 18:17:05,smtp,180.116.214.140,10.5.71.60,119,118
2017-11-20 18:17:07,smtp,10.116.216.71,10.5.71.60,185,186
2017-11-20 18:17:33,smtp,10.116.216.71,10.5.71.60,137,287
2017-11-20 18:18:41,smtp,10.116.216.71,10.5.71.60,157,167
2017-11-20 18:19:05,smtp,10.116.216.71,10.5.71.60,138,179
2017-11-20 18:19:18,smtp,10.116.216.71,10.5.71.60,151,213
2017-11-20 18:19:24,smtp,39.155.185.102,10.5.71.60,167,336
2017-11-20 18:19:50,smtp,10.116.216.73,10.5.71.60,152,157
2017-11-20 18:19:58,smtp,10.116.216.71,10.5.71.60,187,365
2017-11-20 18:20:09,smtp,10.64.106.7,10.5.71.60,180,103
2017-11-20 18:20:36,smtp,10.116.216.71,10.5.71.60,167,223
2017-11-20 18:20:48,smtp,10.116.216.71,10.5.71.60,147,329
2017-11-20 18:21:15,smtp,10.64.105.164,10.5.71.60,150,248
2017-11-20 18:22:00,smtp,10.64.105.80,10.5.71.60,190,232
2017-11-20 18:22:13,smtp,10.116.216.71,10.5.71.60,175,298
2017-11-20 18:22:36,smtp,10.116.216.71,10.5.71.60,170,381
2017-11-20 18:23:35,smtp,10.116.216.71,10.5.71.60,199,259
2017-11-20 18:23:57,smtp,10.116.216.71,10.5.71.60,105,340
2017-11-20 18:24:02,smtp,10.64.106.43,10.5.71.60,108,152
2017-11-20 18:24:19,smtp,10.116.216.73,10.5.71.60,161,182
2017-11-20 18:24:45,smtp,115.213.99.80,10.5.71.60,113,337
2017-11-20 18:25:01,smtp,10.116.216.71,10.5.71.60,150,251
2017-11-20 18:25:41,smtp,10.116.216.71,10.5.71.60,149,363
2017-11-20 18:26:06,smtp,10.116.216.71,10.5.71.60,192,160
2017-11-20 18:26:14,smtp,10.116.216.72,10.5.71.60,159,334
2017-11-20 18:26:31,smtp,10.116.216.71,10.5.71.60,120,250
2017-11-20 18:26:50,smtp,10.64.106.5,10.5.71.60,152,272
2017-11-20 18:26:52,smtp,10.116.216.71,10.5.71.60,180,378
2017-11-20 18:26:57,smtp,125.112.225.185,10.5.71.60,158,377
2017-11-20 18:28:17,smtp,10.116.216.71,10.5.71.60,149,210
2017-11-20 18:29:16,smtp,10.116.216.72,10.5.71.60,199,235
2017-11-20 18:30:46,smtp,10.116.216.73,10.5.71.60,168,318
2017-11-20 18:31:06,smtp,10.116.216.72,10.5.71.60,169,243
2017-11-20 18:31:17,smtp,10.116.216.71,10.5.71.60,132,133
2017-11-20 18:33:20,smtp,10.116.216.72,10.5.71.60,163,379
2017-11-20 18:33:50,smtp,10.64.105.179,10.5.71.60,113,260
2017-11-20 18:36:28,smtp,10.116.216.71,10.5.71.60,158,250
2017-11-20 18:39:20,smtp,121.226.153.15,10.5.71.60,166,131
2017-11-20 18:40:23,smtp,10.116.216.73,10.5.71.60,167,348
2017-11-20 18:41:24,smtp,10.116.216.71,10.5.71.60,134,162
2017-11-20 18:42:23,smtp,10.116.216.71,10.5.71.60,157,288
2017-11-20 18:43:12,smtp,10.64.105.153,10.5.71.60,138,220
2017-11-20 18:44:02,smtp,10.64.105.160,10.5.71.60,197,240
2017-11-20 18:44:48,smtp,10.116.216.71,10.5.71.60,181,341
2017-11-20 18:46:16,smtp,10.116.216.72,10.5.71.60,172,255
2017-11-20 18:47:29,smtp,10.116.216.72,10.5.71.60,118,274
2017-11-20 18:48:30,smtp,10.116.216.71,10.5.71.60,157,334
2017-11-20 18:48:34,smtp,10.116.216.73,10.5.71.60,190,316
2017-11-20 18:49:39,smtp,10.116.216.71,10.5.71.60,124,227
2017-11-20 18:51:13,smtp,10.116.216.72,10.5.71.60,127,143
2017-11-20 18:51:14,smtp,10.64.105.55,10.5.71.60,187,247
2017-11-20 18:51:33,smtp,10.116.216.71,10.5.71.60,179,207
2017-11-20 18:51:42,smtp,10.116.216.71,10.5.71.60,149,320
2017-11-20 18:52:25,smtp,14.17.32.47,10.5.71.60,136,296
2017-11-20 18:52:34,smtp,10.116.216.71,10.5.71.60,100,257
2017-11-20 18:53:59,smtp,10.64.105.147,10.5.71.60,101,399
2017-11-20 18:53:59,smtp,10.116.216.72,10.5.71.60,150,149
2017-11-20 18:57:43,smtp,10.64.105.48,10.5.71.60,128,361
2017-11-20 18:58:10,smtp,10.116.216.72,10.5.71.60,194,237
2017-11-20 18:59:46,smtp,36.57.39.133,10.5.71.60,125,225
2017-11-20 19:00:09,smtp,10.116.216.72,10.5.71.60,159,146
2017-11-20 19:00:35,smtp,163.177.72.176,10.5.71.60,157,147
2017-11-20 19:01:29,smtp,10.116.216.72,10.5.71.60,123,295
2017-11-20 19:01:51,smtp,10.116.216.71,10.5.71.60,198,147
2017-11-20 19:01:52,smtp,10.116.216.71,10.5.71.60,139,251
2017-11-20 19:02:30,smtp,10.116.216.71,10.5.71.60,158,207
2017-11-20 19:02:36,smtp,10.116.216.71,10.5.71.60,111,226
2017-11-20 19:03:22,smtp,10.116.216.71,10.5.71.60,121,127
2017-11-20 19:03:58,smtp,10.116.216.71,10.5.71.60,144,233
2017-11-20 19:03:59,smtp,10.116.216.71,10.5.71.60,185,278
2017-11-20 19:04:17,smtp,10.64.105.101,10.5.71.60,137,186
2017-11-20 19:04:44,smtp,125.112.226.59,10.5.71.60,109,284
2017-11-20 19:05:00,smtp,163.177.72.176,10.5.71.60,139,236
2017-11-20 19:05:46,smtp,10.116.216.72,10.5.71.60,117,296
2017-11-20 19:06:37,smtp,10.116.216.72,10.5.71.60,109,384
2017-11-20 19:07:13,smtp,10.64.105.182,10.5.71.60,196,290
2017-11-20 19:08:53,smtp,125.112.225.185,10.5.71.60,196,124
2017-11-20 19:09:36,smtp,10.116.216.71,10.5.71.60,125,100
2017-11-20 19:09:37,smtp,10.116.216.71,10.5.71.60,186,297
2017-11-20 19:09:55,smtp,10.64.105.244,10.5.71.60,120,313
2017-11-20 19:10:49,smtp,10.116.216.71,10.5.71.60,102,259
2017-11-20 19:11:28,smtp,10.116.216.71,10.5.71.60,151,396
2017-11-20 19:12:29,smtp,10.116.216.72,10.5.71.60,183,194
2017-11-20 19:12:54,smtp,10.64.105.209,10.5.71.60,127,206
2017-11-20 19:17:48,smtp,10.116.216.71,10.5.71.60,161,220
2017-11-20 19:18:13,smtp,10.116.216.71,10.5.71.60,182,101
2017-11-20 19:18:19,smtp,10.64.105.56,10.5.71.60,113,217
2017-11-20 19:18:59,smtp,10.116.216.71,10.5.71.60,167,209
2017-11-20 19:21:31,smtp,10.64.105.189,10.5.71.60,114,263
2017-11-20 19:21:39,smtp,10.116.216.72,10.5.71.60,178,357
2017-11-20 19:22:22,smtp,10.116.216.72,10.5.71.60,147,331
2017-11-20 19:25:19,smtp,125.112.225.185,10.5.71.60,135,378
2017-11-20 19:25:27,smtp,10.116.216.72,10.5.71.60,139,326
2017-11-20 19:27:30,smtp,10.116.216.71,10.5.71.60,199,322
2017-11-20 19:30:29,smtp,10.116.216.71,10.5.71.60,139,297
2017-11-20 19:31:24,smtp,10.116.216.71,10.5.71.60,121,260
2017-11-20 19:31:58,smtp,10.64.105.178,10.5.71.60,180,376
2017-11-20 19:33:21,smtp,10.116.216.72,10.5.71.60,162,250
2017-11-20 19:33:27,smtp,10.64.105.112,10.5.71.60,162,353
2017-11-20 19:34:45,smtp,10.116.216.71,10.5.71.60,111,341
2017-11-20 19:35:13,smtp,10.116.216.71,10.5.71.60,120,344
2017-11-20 19:38:22,smtp,14.17.32.47,10.5.71.60,130,193
2017-11-20 19:38:32,smtp,163.177.72.176,10.5.71.60,154,261
2017-11-20 19:40:02,smtp,10.116.216.72,10.5.71.60,199,398
2017-11-20 19:40:25,smtp,10.116.216.72,10.5.71.60,118,238
2017-11-20 19:42:12,smtp,10.116.216.71,10.5.71.60,148,308
2017-11-20 19:43:49,smtp,10.116.216.72,10.5.71.60,162,347
2017-11-20 19:43:50,smtp,10.116.216.73,10.5.71.60,123,215
